"case_id","student_id","date","type","title","description","author"
1469338,9338,"2011-04-21T17:47:30-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sic exclusis sententiis reliquorum cum praeterea nulla esse possit, haec antiquorum valeat necesse est. Duo Reges: constructio interrete. Effluit igitur voluptas corporis et prima quaeque avolat saepiusque relinquit causam paenitendi quam recordandi. Quis est enim, qui hoc cadere in sapientem dicere audeat, ut, si fieri possit, virtutem in perpetuum abiciat, ut dolore omni liberetur? Scio enim esse quosdam, qui quavis lingua philosophari possint; Sed quamquam negant nec virtutes nec vitia crescere, tamen utrumque eorum fundi quodam modo et quasi dilatari putant. Tum ille timide vel potius verecunde: Facio, inquit. Sed eum qui audiebant, quoad poterant, defendebant sententiam suam. ","advisor2"
1475315,5315,"2010-12-25T05:02:52-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quid ei reliquisti, nisi te, quoquo modo loqueretur, intellegere, quid diceret? Gracchum patrem non beatiorem fuisse quam fillum, cum alter stabilire rem publicam studuerit, alter evertere. Dolere malum est: in crucem qui agitur, beatus esse non potest. Hinc ceteri particulas arripere conati suam quisque videro voluit afferre sententiam. Quibus autem in rebus tanta obscuratio non fit, fieri tamen potest, ut id ipsum, quod interest, non sit magnum. Mihi quidem Antiochum, quem audis, satis belle videris attendere. Sed ne, dum huic obsequor, vobis molestus sim. Duo Reges: constructio interrete. Nullus est igitur cuiusquam dies natalis. Licet hic rursus ea commemores, quae optimis verbis ab Epicuro de laude amicitiae dicta sunt. ","advisor3"
1485315,5315,"2010-01-01T22:14:05-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Princeps huius civitatis Phalereus Demetrius cum patria pulsus esset iniuria, ad Ptolomaeum se regem Alexandream contulit. Nihil acciderat ei, quod nollet, nisi quod anulum, quo delectabatur, in mari abiecerat. Idemne potest esse dies saepius, qui semel fuit? Nobis Heracleotes ille Dionysius flagitiose descivisse videtur a Stoicis propter oculorum dolorem. ","advisor2"
1491935,1935,"2010-11-20T15:21:35-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quae cum dixissem, Habeo, inquit Torquatus, ad quos ista referam, et, quamquam aliquid ipse poteram, tamen invenire malo paratiores. Sed nimis multa. Inde sermone vario sex illa a Dipylo stadia confecimus. Non enim solum Torquatus dixit quid sentiret, sed etiam cur. ","advisor4"
1501935,1935,"2010-01-07T02:58:15-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qua igitur re ab deo vincitur, si aeternitate non vincitur? Et si turpitudinem fugimus in statu et motu corporis, quid est cur pulchritudinem non sequamur? Cum id fugiunt, re eadem defendunt, quae Peripatetici, verba. Duo Reges: constructio interrete. At negat Epicurus-hoc enim vestrum lumen estquemquam, qui honeste non vivat, iucunde posse vivere. Neque enim disputari sine reprehensione nec cum iracundia aut pertinacia recte disputari potest. ","advisor2"
1517779,7779,"2010-06-28T22:04:45-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tum, Quintus et Pomponius cum idem se velle dixissent, Piso exorsus est. Non prorsus, inquit, omnisque, qui sine dolore sint, in voluptate, et ea quidem summa, esse dico. Negat esse eam, inquit, propter se expetendam. At negat Epicurus-hoc enim vestrum lumen estquemquam, qui honeste non vivat, iucunde posse vivere. Facit igitur Lucius noster prudenter, qui audire de summo bono potissimum velit; Curium putes loqui, interdum ita laudat, ut quid praeterea sit bonum neget se posse ne suspicari quidem. Non quaeritur autem quid naturae tuae consentaneum sit, sed quid disciplinae. Hi autem ponunt illi quidem prima naturae, sed ea seiungunt a finibus et a summa bonorum; Duo Reges: constructio interrete. At multis malis affectus. Nos quidem Virtutes sic natae sumus, ut tibi serviremus, aliud negotii nihil habemus. ","advisor1"
1527779,7779,"2010-06-06T06:40:17-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non igitur de improbo, sed de callido improbo quaerimus, qualis Q. Comprehensum, quod cognitum non habet? Duo Reges: constructio interrete. Quid interest, nisi quod ego res notas notis verbis appello, illi nomina nova quaerunt, quibus idem dicant? Num igitur utiliorem tibi hunc Triarium putas esse posse, quam si tua sint Puteolis granaria? ","advisor1"
1538081,8081,"2011-09-15T07:40:30-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Te ipsum, dignissimum maioribus tuis, voluptasne induxit, ut adolescentulus eriperes P. Ita enim vivunt quidam, ut eorum vita refellatur oratio. Duo Reges: constructio interrete. Istic sum, inquit. Si quidem, inquit, tollerem, sed relinquo. Quicquid porro animo cernimus, id omne oritur a sensibus; Eam si varietatem diceres, intellegerem, ut etiam non dicente te intellego; Ergo hoc quidem apparet, nos ad agendum esse natos. Reperiam multos, vel innumerabilis potius, non tam curiosos nec tam molestos, quam vos estis, quibus, quid velim, facile persuadeam. Themistocles quidem, cum ei Simonides an quis alius artem memoriae polliceretur, Oblivionis, inquit, mallem. Tum ille: Finem, inquit, interrogandi, si videtur, quod quidem ego a principio ita me malle dixeram hoc ipsum providens, dialecticas captiones. ","advisor3"
1548081,8081,"2010-07-09T07:33:03-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Octavio fuit, cum illam severitatem in eo filio adhibuit, quem in adoptionem D. Cum id quoque, ut cupiebat, audivisset, evelli iussit eam, qua erat transfixus, hastam. Ergo hoc quidem apparet, nos ad agendum esse natos. Atque ita re simpliciter primo collocata reliqua subtilius persequentes corporis bona facilem quandam rationem habere censebant; Item de contrariis, a quibus ad genera formasque generum venerunt. Sed in ceteris artibus cum dicitur artificiose, posterum quodam modo et consequens putandum est, quod illi §pigennhmatikÒn appellant; Eademne, quae restincta siti? Illud quaero, quid ei, qui in voluptate summum bonum ponat, consentaneum sit dicere. Duo Reges: constructio interrete. Quo invento omnis ab eo quasi capite de summo bono et malo disputatio ducitur. ","advisor2"
1559237,9237,"2011-06-29T09:55:36-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod non faceret, si in voluptate summum bonum poneret. Quos qui tollunt et nihil posse percipi dicunt, ii remotis sensibus ne id ipsum quidem expedire possunt, quod disserunt. Quae quo sunt excelsiores, eo dant clariora indicia naturae. Ut in voluptate sit, qui epuletur, in dolore, qui torqueatur. Quem Tiberina descensio festo illo die tanto gaudio affecit, quanto L. Beatus autem esse in maximarum rerum timore nemo potest. ","advisor2"
1569237,9237,"2010-01-28T18:13:11-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Eam si varietatem diceres, intellegerem, ut etiam non dicente te intellego; Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. Et non ex maxima parte de tota iudicabis? Parvi enim primo ortu sic iacent, tamquam omnino sine animo sint. Duo Reges: constructio interrete. Cur igitur, cum de re conveniat, non malumus usitate loqui? ","advisor1"
1573305,3305,"2011-04-30T00:21:25-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut placet, inquit, etsi enim illud erat aptius, aequum cuique concedere. Sed nonne merninisti licere mihi ista probare, quae sunt a te dicta? Te autem hortamur omnes, currentem quidem, ut spero, ut eos, quos novisse vis, imitari etiam velis. Illa sunt similia: hebes acies est cuipiam oculorum, corpore alius senescit; Si verbum sequimur, primum longius verbum praepositum quam bonum. At enim, qua in vita est aliquid mali, ea beata esse non potest. ","advisor4"
1583305,3305,"2010-05-16T10:32:03-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Commentarios quosdam, inquam, Aristotelios, quos hic sciebam esse, veni ut auferrem, quos legerem, dum essem otiosus; Nec vero alia sunt quaerenda contra Carneadeam illam sententiam. Non est enim vitium in oratione solum, sed etiam in moribus. Quis autem honesta in familia institutus et educatus ingenue non ipsa turpitudine, etiamsi eum laesura non sit, offenditur? Ut placet, inquit, etsi enim illud erat aptius, aequum cuique concedere. De hominibus dici non necesse est. Quo studio Aristophanem putamus aetatem in litteris duxisse? Duo Reges: constructio interrete. Nam illud vehementer repugnat, eundem beatum esse et multis malis oppressum. Quis Pullum Numitorium Fregellanum, proditorem, quamquam rei publicae nostrae profuit, non odit? Ut alios omittam, hunc appello, quem ille unum secutus est. Tu enim ista lenius, hic Stoicorum more nos vexat. ","advisor2"
15966,66,"2011-09-29T16:25:17-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non enim solum Torquatus dixit quid sentiret, sed etiam cur. At quicum ioca seria, ut dicitur, quicum arcana, quicum occulta omnia? Duo Reges: constructio interrete. Quamquam te quidem video minime esse deterritum. Quodcumque in mentem incideret, et quodcumque tamquam occurreret. Et quidem, Cato, hanc totam copiam iam Lucullo nostro notam esse oportebit; Nam e quibus locis quasi thesauris argumenta depromerentur, vestri ne suspicati quidem sunt, superiores autem artificio et via tradiderunt. ","advisor3"
16066,66,"2011-01-26T08:53:46-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qui autem esse poteris, nisi te amor ipse ceperit? Quam multa vitiosa! summum enim bonum et malum vagiens puer utra voluptate diiudicabit, stante an movente? Sed ea mala virtuti magnitudine obruebantur. Ut necesse sit omnium rerum, quae natura vigeant, similem esse finem, non eundem. Cum audissem Antiochum, Brute, ut solebam, cum M. Quod maxime efficit Theophrasti de beata vita liber, in quo multum admodum fortunae datur. Atqui haec patefactio quasi rerum opertarum, cum quid quidque sit aperitur, definitio est. Duo Reges: constructio interrete. Nobis Heracleotes ille Dionysius flagitiose descivisse videtur a Stoicis propter oculorum dolorem. Sed quanta sit alias, nunc tantum possitne esse tanta. Atque haec coniunctio confusioque virtutum tamen a philosophis ratione quadam distinguitur. Tecum optime, deinde etiam cum mediocri amico. Themistocles quidem, cum ei Simonides an quis alius artem memoriae polliceretur, Oblivionis, inquit, mallem. Et nunc quidem quod eam tuetur, ut de vite potissimum loquar, est id extrinsecus; ","advisor3"
161872,872,"2010-04-23T15:38:52-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed non sunt in eo genere tantae commoditates corporis tamque productae temporibus tamque multae. Sin eam, quam Hieronymus, ne fecisset idem, ut voluptatem illam Aristippi in prima commendatione poneret. Huc et illuc, Torquate, vos versetis licet, nihil in hac praeclara epistula scriptum ab Epicuro congruens et conveniens decretis eius reperietis. Nec enim ignoras his istud honestum non summum modo, sed etiam, ut tu vis, solum bonum videri. Duo Reges: constructio interrete. Quid enim ab antiquis ex eo genere, quod ad disserendum valet, praetermissum est? Illum mallem levares, quo optimum atque humanissimum virum, Cn. Cur tantas regiones barbarorum pedibus obiit, tot maria transmisit? Si enim, ut mihi quidem videtur, non explet bona naturae voluptas, iure praetermissa est; Sin dicit obscurari quaedam nec apparere, quia valde parva sint, nos quoque concedimus; ","advisor2"
162872,872,"2010-01-21T13:11:11-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quaeque de virtutibus dicta sunt, quem ad modum eae semper voluptatibus inhaererent, eadem de amicitia dicenda sunt. Tu autem inter haec tantam multitudinem hominum interiectam non vides nec laetantium nec dolentium? Non autem hoc: igitur ne illud quidem. Manebit ergo amicitia tam diu, quam diu sequetur utilitas, et, si utilitas amicitiam constituet, tollet eadem. Quod cum dixissent, ille contra. Illud quaero, quid ei, qui in voluptate summum bonum ponat, consentaneum sit dicere. Duo Reges: constructio interrete. Quodsi vultum tibi, si incessum fingeres, quo gravior viderere, non esses tui similis; Aliter homines, aliter philosophos loqui putas oportere? Restincta enim sitis stabilitatem voluptatis habet, inquit, illa autem voluptas ipsius restinctionis in motu est. Non quaeritur autem quid naturae tuae consentaneum sit, sed quid disciplinae. ","advisor3"
1636619,6619,"2011-06-25T07:03:38-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Et si in ipsa gubernatione neglegentia est navis eversa, maius est peccatum in auro quam in palea. Nam si amitti vita beata potest, beata esse non potest. Res enim se praeclare habebat, et quidem in utraque parte. Effluit igitur voluptas corporis et prima quaeque avolat saepiusque relinquit causam paenitendi quam recordandi. Aliter enim nosmet ipsos nosse non possumus. Duo Reges: constructio interrete. Sic enim maiores nostri labores non fugiendos tristissimo tamen verbo aerumnas etiam in deo nominaverunt. Nam Pyrrho, Aristo, Erillus iam diu abiecti. Quaesita enim virtus est, non quae relinqueret naturam, sed quae tueretur. Is ita vivebat, ut nulla tam exquisita posset inveniri voluptas, qua non abundaret. Immo istud quidem, inquam, quo loco quidque, nisi iniquum postulo, arbitratu meo. In omni enim arte vel studio vel quavis scientia vel in ipsa virtute optimum quidque rarissimum est. Et ego: Piso, inquam, si est quisquam, qui acute in causis videre soleat quae res agatur. Quamquam te quidem video minime esse deterritum. ","advisor1"
1646619,6619,"2010-05-07T17:22:55-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod non faceret, si in voluptate summum bonum poneret. Superiores tres erant, quae esse possent, quarum est una sola defensa, eaque vehementer. At tu eadem ista dic in iudicio aut, si coronam times, dic in senatu. Eorum enim omnium multa praetermittentium, dum eligant aliquid, quod sequantur, quasi curta sententia; In omni enim arte vel studio vel quavis scientia vel in ipsa virtute optimum quidque rarissimum est. Aliis esse maiora, illud dubium, ad id, quod summum bonum dicitis, ecquaenam possit fieri accessio. Nihil enim hoc differt. Sapiens autem semper beatus est et est aliquando in dolore; Duo Reges: constructio interrete. Nam, ut paulo ante docui, augendae voluptatis finis est doloris omnis amotio. Qua exposita scire cupio quae causa sit, cur Zeno ab hac antiqua constitutione desciverit, quidnam horum ab eo non sit probatum; Sint ista Graecorum; Licet hic rursus ea commemores, quae optimis verbis ab Epicuro de laude amicitiae dicta sunt. Mihi vero, inquit, placet agi subtilius et, ut ipse dixisti, pressius. ","advisor2"
1652193,2193,"2011-09-13T19:50:00-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Et quod est munus, quod opus sapientiae? Animum autem reliquis rebus ita perfecit, ut corpus; Duo Reges: constructio interrete. An me, inquam, nisi te audire vellem, censes haec dicturum fuisse? Immo istud quidem, inquam, quo loco quidque, nisi iniquum postulo, arbitratu meo. Non enim in selectione virtus ponenda erat, ut id ipsum, quod erat bonorum ultimum, aliud aliquid adquireret. Esse enim quam vellet iniquus iustus poterat inpune. Cuius similitudine perspecta in formarum specie ac dignitate transitum est ad honestatem dictorum atque factorum. Quod praeceptum quia maius erat, quam ut ab homine videretur, idcirco assignatum est deo. Non est ista, inquam, Piso, magna dissensio. Aliena dixit in physicis nec ea ipsa, quae tibi probarentur; Nam prius a se poterit quisque discedere quam appetitum earum rerum, quae sibi conducant, amittere. Nam qui valitudinem aestimatione aliqua dignam iudicamus neque eam tamen in bonis ponimus, idem censemus nullam esse tantam aestimationem, ut ea virtuti anteponatur. Fortes viri voluptatumne calculis subductis proelium ineunt, sanguinem pro patria profundunt, an quodam animi ardore atque impetu concitati? ","advisor1"
1662193,2193,"2011-05-01T14:32:18-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. Putabam equidem satis, inquit, me dixisse. Unum nescio, quo modo possit, si luxuriosus sit, finitas cupiditates habere. Perturbationes autem nulla naturae vi commoventur, omniaque ea sunt opiniones ac iudicia levitatis. Nam constitui virtus nullo modo potesti nisi ea, quae sunt prima naturae, ut ad summam pertinentia tenebit. Duo Reges: constructio interrete. ","advisor1"
167727,727,"2010-10-23T15:14:29-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ex ea difficultate illae fallaciloquae, ut ait Accius, malitiae natae sunt. Indicant pueri, in quibus ut in speculis natura cernitur. Ita enim se Athenis collocavit, ut sit paene unus ex Atticis, ut id etiam cognomen videatur habiturus. Duo Reges: constructio interrete. Quis enim confidit semper sibi illud stabile et firmum permansurum, quod fragile et caducum sit? Tum ille: Tu autem cum ipse tantum librorum habeas, quos hic tandem requiris? Sed quamquam negant nec virtutes nec vitia crescere, tamen utrumque eorum fundi quodam modo et quasi dilatari putant. Paupertas si malum est, mendicus beatus esse nemo potest, quamvis sit sapiens. ","advisor4"
168727,727,"2010-07-16T21:55:05-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Hanc ergo intuens debet institutum illud quasi signum absolvere. Qui est in parvis malis. Habes, inquam, Cato, formam eorum, de quibus loquor, philosophorum. Quamvis enim depravatae non sint, pravae tamen esse possunt. Nam diligi et carum esse iucundum est propterea, quia tutiorem vitam et voluptatem pleniorem efficit. Duo Reges: constructio interrete. Peccata autem partim esse tolerabilia, partim nullo modo, propterea quod alia peccata plures, alia pauciores quasi numeros officii praeterirent. Quicquid enim a sapientia proficiscitur, id continuo debet expletum esse omnibus suis partibus; Ergo ita: non posse honeste vivi, nisi honeste vivatur? ","advisor2"
1695410,5410,"2010-11-23T15:38:12-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cuius similitudine perspecta in formarum specie ac dignitate transitum est ad honestatem dictorum atque factorum. Huic mori optimum esse propter desperationem sapientiae, illi propter spem vivere. Quid autem habent admirationis, cum prope accesseris? Et summatim quidem haec erant de corpore animoque dicenda, quibus quasi informatum est quid hominis natura postulet. Graecis hoc modicum est: Leonidas, Epaminondas, tres aliqui aut quattuor; Duo Reges: constructio interrete. Illud mihi a te nimium festinanter dictum videtur, sapientis omnis esse semper beatos; Primum in nostrane potestate est, quid meminerimus? ","advisor3"
1705410,5410,"2011-06-15T11:34:33-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ergo adhuc, quantum equidem intellego, causa non videtur fuisse mutandi nominis. Hanc ergo intuens debet institutum illud quasi signum absolvere. Videamus animi partes, quarum est conspectus illustrior; Quae qui non vident, nihil umquam magnum ac cognitione dignum amaverunt. Consequens enim est et post oritur, ut dixi. Duo Reges: constructio interrete. Epicurus autem cum in prima commendatione voluptatem dixisset, si eam, quam Aristippus, idem tenere debuit ultimum bonorum, quod ille; Nam illud quidem adduci vix possum, ut ea, quae senserit ille, tibi non vera videantur. Saepe ab Aristotele, a Theophrasto mirabiliter est laudata per se ipsa rerum scientia; ","advisor2"
1719420,9420,"2011-07-17T17:48:25-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nec enim absolvi beata vita sapientis neque ad exitum perduci poterit, si prima quaeque bene ab eo consulta atque facta ipsius oblivione obruentur. Sed quid minus probandum quam esse aliquem beatum nec satis beatum? Duo Reges: constructio interrete. Et quod est munus, quod opus sapientiae? An quod ita callida est, ut optime possit architectari voluptates? Frater et T. Tum ille: Tu autem cum ipse tantum librorum habeas, quos hic tandem requiris? Dicet pro me ipsa virtus nec dubitabit isti vestro beato M. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. Ne in odium veniam, si amicum destitero tueri. Qui non moveatur et offensione turpitudinis et comprobatione honestatis? Quaesita enim virtus est, non quae relinqueret naturam, sed quae tueretur. ","advisor4"
1729420,9420,"2010-10-13T23:29:26-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Recte dicis; Multoque hoc melius nos veriusque quam Stoici. At negat Epicurus-hoc enim vestrum lumen estquemquam, qui honeste non vivat, iucunde posse vivere. Si est nihil nisi corpus, summa erunt illa: valitudo, vacuitas doloris, pulchritudo, cetera. Cur fortior sit, si illud, quod tute concedis, asperum et vix ferendum putabit? Duo Reges: constructio interrete. Sextilio Rufo, cum is rem ad amicos ita deferret, se esse heredem Q. Virtutis enim beataeque vitae, quae duo maxime expetenda sunt, serius lumen apparet, multo etiam serius, ut plane qualia sint intellegantur. Istius modi autem res dicere ornate velle puerile est, plane autem et perspicue expedire posse docti et intellegentis viri. Non enim actionis aut officii ratio impellit ad ea, quae secundum naturam sunt, petenda, sed ab iis et appetitio et actio commovetur. ","advisor3"
1731287,1287,"2011-05-24T03:07:18-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non semper, inquam; Quamquam te quidem video minime esse deterritum. Id est enim, de quo quaerimus. Duo Reges: constructio interrete. Aliena dixit in physicis nec ea ipsa, quae tibi probarentur; Atque his de rebus et splendida est eorum et illustris oratio. Que Manilium, ab iisque M. ","advisor3"
1741287,1287,"2010-01-05T10:15:34-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quid enim est a Chrysippo praetermissum in Stoicis? Fatebuntur Stoici haec omnia dicta esse praeclare, neque eam causam Zenoni desciscendi fuisse. Num igitur utiliorem tibi hunc Triarium putas esse posse, quam si tua sint Puteolis granaria? Sed tamen omne, quod de re bona dilucide dicitur, mihi praeclare dici videtur. Sed utrum hortandus es nobis, Luci, inquit, an etiam tua sponte propensus es? Graecum enim hunc versum nostis omnes-: Suavis laborum est praeteritorum memoria. Duo Reges: constructio interrete. Fadio Gallo, cuius in testamento scriptum esset se ab eo rogatum ut omnis hereditas ad filiam perveniret. ","advisor3"
1753451,3451,"2010-03-29T15:09:30-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. A quibus propter discendi cupiditatem videmus ultimas terras esse peragratas. Itaque illa non dico me expetere, sed legere, nec optare, sed sumere, contraria autem non fugere, sed quasi secernere. Etenim si delectamur, cum scribimus, quis est tam invidus, qui ab eo nos abducat? Quod autem meum munus dicis non equidem recuso, sed te adiungo socium. Roges enim Aristonem, bonane ei videantur haec: vacuitas doloris, divitiae, valitudo; Ne seges quidem igitur spicis uberibus et crebris, si avenam uspiam videris, nec mercatura quaestuosa, si in maximis lucris paulum aliquid damni contraxerit. Amicitiae vero locus ubi esse potest aut quis amicus esse cuiquam, quem non ipsum amet propter ipsum? Duo Reges: constructio interrete. ","advisor3"
1763451,3451,"2010-09-27T21:44:41-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed haec quidem liberius ab eo dicuntur et saepius. Animi enim quoque dolores percipiet omnibus partibus maiores quam corporis. Cum sciret confestim esse moriendum eamque mortem ardentiore studio peteret, quam Epicurus voluptatem petendam putat. Themistocles quidem, cum ei Simonides an quis alius artem memoriae polliceretur, Oblivionis, inquit, mallem. Quo plebiscito decreta a senatu est consuli quaestio Cn. Sed ille, ut dixi, vitiose. Duo Reges: constructio interrete. Quae similitudo in genere etiam humano apparet. Et quae per vim oblatum stuprum volontaria morte lueret inventa est et qui interficeret filiam, ne stupraretur. Sic, et quidem diligentius saepiusque ista loquemur inter nos agemusque communiter. Non igitur de improbo, sed de callido improbo quaerimus, qualis Q. ","advisor2"
17710052,10052,"2011-07-31T10:41:16-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quid, si etiam iucunda memoria est praeteritorum malorum? Et si turpitudinem fugimus in statu et motu corporis, quid est cur pulchritudinem non sequamur? Duo Reges: constructio interrete. An hoc usque quaque, aliter in vita? Istam voluptatem, inquit, Epicurus ignorat? Quae quidem sapientes sequuntur duce natura tamquam videntes; Primum in nostrane potestate est, quid meminerimus? Quo minus animus a se ipse dissidens secumque discordans gustare partem ullam liquidae voluptatis et liberae potest. ","advisor2"
17810052,10052,"2011-11-03T07:30:07-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam si propter voluptatem, quae est ista laus, quae possit e macello peti? Quae si potest singula consolando levare, universa quo modo sustinebit? Sed emolumenta communia esse dicuntur, recte autem facta et peccata non habentur communia. Utinam quidem dicerent alium alio beatiorem! Iam ruinas videres. Duo Reges: constructio interrete. Tria genera cupiditatum, naturales et necessariae, naturales et non necessariae, nec naturales nec necessariae. ","advisor3"
1794853,4853,"2010-11-09T03:21:10-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Si enim ita est, vide ne facinus facias, cum mori suadeas. Et quidem illud ipsum non nimium probo et tantum patior, philosophum loqui de cupiditatibus finiendis. Vide, ne etiam menses! nisi forte eum dicis, qui, simul atque arripuit, interficit. Duo Reges: constructio interrete. Hi autem ponunt illi quidem prima naturae, sed ea seiungunt a finibus et a summa bonorum; Sit hoc ultimum bonorum, quod nunc a me defenditur; Ego autem tibi, Piso, assentior usu hoc venire, ut acrius aliquanto et attentius de claris viris locorum admonitu cogitemus. Quod quidem mihi si quando dictum est-est autem dictum non parum saepe-, etsi satis clemens sum in disputando, tamen interdum soleo subirasci. Universa enim illorum ratione cum tota vestra confligendum puto. Commoda autem et incommoda in eo genere sunt, quae praeposita et reiecta diximus; Eam si varietatem diceres, intellegerem, ut etiam non dicente te intellego; Cur igitur, cum de re conveniat, non malumus usitate loqui? ","advisor1"
1804853,4853,"2011-09-04T09:51:26-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quam ob rem utique idem faciunt, ut si laevam partem neglegerent, dexteram tuerentur, aut ipsius animi, ut fecit Erillus, cognitionem amplexarentur, actionem relinquerent. Tubulo putas dicere? Quis enim est, qui non videat haec esse in natura rerum tria? Quid in isto egregio tuo officio et tanta fide-sic enim existimo-ad corpus refers? Omnes, qui non sint sapientes, aeque miseros esse, sapientes omnes summe beatos, recte facta omnia aequalia, omnia peccata paria; Certe nihil nisi quod possit ipsum propter se iure laudari. Duo Reges: constructio interrete. Nam neque virtute retinetur ille in vita, nec iis, qui sine virtute sunt, mors est oppetenda. Ut necesse sit omnium rerum, quae natura vigeant, similem esse finem, non eundem. ","advisor2"
1818578,8578,"2010-09-04T08:04:53-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Te ipsum, dignissimum maioribus tuis, voluptasne induxit, ut adolescentulus eriperes P. Aut unde est hoc contritum vetustate proverbium: quicum in tenebris? Si est nihil nisi corpus, summa erunt illa: valitudo, vacuitas doloris, pulchritudo, cetera. Duo Reges: constructio interrete. Ex ea difficultate illae fallaciloquae, ut ait Accius, malitiae natae sunt. Sed plane dicit quod intellegit. ","advisor3"
1828578,8578,"2010-12-30T09:47:13-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Hoc etsi multimodis reprehendi potest, tamen accipio, quod dant. Modo etiam paulum ad dexteram de via declinavi, ut ad Pericli sepulcrum accederem. Sed est forma eius disciplinae, sicut fere ceterarum, triplex: una pars est naturae, disserendi altera, vivendi tertia. Ab his oratores, ab his imperatores ac rerum publicarum principes extiterunt. Itaque primos congressus copulationesque et consuetudinum instituendarum voluntates fieri propter voluptatem; Nec enim figura corporis nec ratio excellens ingenii humani significat ad unam hanc rem natum hominem, ut frueretur voluptatibus. Quia dolori non voluptas contraria est, sed doloris privatio. ","advisor4"
1835633,5633,"2011-01-05T13:17:38-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quorum altera prosunt, nocent altera. Praetereo multos, in bis doctum hominem et suavem, Hieronymum, quem iam cur Peripateticum appellem nescio. Non dolere, inquam, istud quam vim habeat postea videro; Universa enim illorum ratione cum tota vestra confligendum puto. Duo Reges: constructio interrete. Itaque et vivere vitem et mori dicimus arboremque et novellan et vetulam et vigere et senescere. Quae cum praeponunt, ut sit aliqua rerum selectio, naturam videntur sequi; Egone non intellego, quid sit don Graece, Latine voluptas? Habes undique expletam et perfectam, Torquate, formam honestatis, quae tota quattuor his virtutibus, quae a te quoque commemoratae sunt, continetur. ","advisor4"
